DC_POWER,AC_POWER,HOUR,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
0.0,0.0,19.0,28.8050252,26.64863686666667,0.0
0.0,0.0,19.0,28.41945813333333,26.3571066,0.0
0.0,0.0,19.0,28.041340357142857,26.15662057142857,0.0
0.0,0.0,19.0,27.721820066666663,25.952933733333335,0.0
0.0,0.0,20.0,27.463893733333336,26.059515466666667,0.0
0.0,0.0,20.0,27.12241393333333,25.596382866666666,0.0
0.0,0.0,20.0,26.938661666666665,25.4765034,0.0
0.0,0.0,20.0,26.813499,25.441148066666667,0.0
0.0,0.0,21.0,26.721419200000003,24.9726014,0.0
0.0,0.0,21.0,26.061617,23.810306800000003,0.0
0.0,0.0,21.0,25.324238285714287,23.218586714285717,0.0
0.0,0.0,21.0,25.055564333333333,23.1519184,0.0
0.0,0.0,22.0,24.842502866666667,23.14363193333333,0.0
0.0,0.0,22.0,24.7625794,23.2487568,0.0
0.0,0.0,22.0,24.650606400000004,23.19892173333333,0.0
0.0,0.0,22.0,24.4036906,23.266341066666666,0.0
0.0,0.0,23.0,24.308990466666668,23.166595600000004,0.0
0.0,0.0,23.0,24.17554313333333,22.930407733333336,0.0
0.0,0.0,23.0,24.169597214285712,22.926810357142852,0.0
0.0,0.0,23.0,23.777931866666663,22.760666866666668,0.0
0.0,0.0,0.0,23.523980866666665,22.53725386666667,0.0
0.0,0.0,0.0,23.576312266666665,22.5190776,0.0
0.0,0.0,0.0,23.793988066666667,22.6662274,0.0
0.0,0.0,0.0,23.82386273333333,22.74333293333333,0.0
0.0,0.0,1.0,23.813157266666668,22.72366926666666,0.0
0.0,0.0,1.0,23.8431722,22.72266246666667,0.0
0.0,0.0,1.0,23.7696665,22.556241714285715,0.0
0.0,0.0,1.0,23.74944666666667,22.52036333333333,0.0
0.0,0.0,2.0,23.74525333333333,22.562904666666668,0.0
0.0,0.0,2.0,23.723101799999995,22.5175476,0.0
0.0,0.0,2.0,23.660424866666663,22.528680466666668,0.0
0.0,0.0,2.0,23.564792866666664,22.4498474,0.0
0.0,0.0,3.0,23.53508313333333,22.328715,0.0
0.0,0.0,3.0,23.552939733333336,22.281717866666664,0.0
0.0,0.0,3.0,23.5656494,22.254783333333336,0.0
0.0,0.0,3.0,23.539119142857142,22.201566357142852,0.0
0.0,0.0,4.0,23.4719544,22.1696574,0.0
0.0,0.0,4.0,23.386021,22.073919666666665,0.0
0.0,0.0,4.0,23.424011199999995,22.17654226666667,0.0
0.0,0.0,4.0,23.45262646666667,22.164961733333328,0.0
0.0,0.0,5.0,23.358255866666667,21.58138833333333,0.0
0.0,0.0,5.0,23.182582533333328,21.200907266666665,0.0
0.0,0.0,5.0,23.065572,20.990049333333328,0.0
,,,22.93050333333333,21.10439453333333,0.0019075597822666
0.0,0.0,6.0,22.90438138461538,21.018923153846156,0.0142718304615384
409.94967532727276,39.642694805,6.0,23.016544857142858,21.453314571428567,0.0331407035
722.3668831181818,70.02475649454546,6.0,23.312432866666672,22.078063866666664,0.050611544
1176.6201298181818,114.43352272272728,6.0,23.51573693333333,22.768512,0.0832185890666666
1725.6314934545453,168.96826297727273,7.0,23.788940466666663,23.575608266666663,0.1486546339999999
2440.3262987272724,239.32694805,7.0,24.0009094,25.62175893333333,0.2036339493333333
2747.0454545454545,269.60000000454545,7.0,24.3116068,28.332320066666668,0.2028929653333333
3617.005681818182,355.10909090909087,7.0,24.44554646666667,30.010496,0.2812749706666666
3484.292207772727,341.89090909090913,8.0,24.688751333333336,31.77211313333333,0.2420931633333333
5902.4375,578.3863636363636,8.0,24.931500133333333,34.9920044,0.4445730093333333
6674.694805318181,653.7863636409091,8.0,25.73379057142857,40.25765564285714,0.5047311078571429
7423.767045454545,726.8630681818181,8.0,26.3876404,43.30431733333333,0.5570171753333333
8257.363636272727,808.1292207818183,9.0,26.970560666666664,45.55024,0.6182257626666666
8921.3125,872.80625,9.0,27.714882333333332,48.363682,0.6704487179999999
9510.824675181819,930.1902597363637,9.0,28.173484266666676,49.310594,0.7147616046666667
10094.311688136364,986.9493506636364,9.0,28.5507568,51.14308473333334,0.7630363573333334
10496.366072272727,1026.00194815,10.0,28.6851826,52.74471266666666,0.8024272126666667
10494.237013636362,1025.46233765,10.0,29.217750933333328,53.50141380000001,0.8341566393333333
11178.575487727272,1091.5312499090908,10.0,29.567946466666665,55.37232273333334,0.8627664733333335
11630.766234545456,1134.7417208181816,10.0,29.84079428571429,58.03428871428572,0.8917315042857143
11877.939935,1158.5385551363636,11.0,30.38230993333333,59.35841486666666,0.9131820933333334
12062.884740000001,1176.4366071363636,11.0,30.986580466666663,60.1309834,0.9288445293333332
12276.344155454544,1197.1215909090909,11.0,31.036269066666662,60.58494866666666,0.947984686
12483.780030909089,1217.2510552727274,11.0,31.56218266666667,58.13640526666666,0.9587958633333332
12499.33847409091,1218.7556818181818,12.0,31.597302133333333,58.96815806666666,0.9652258986666667
12592.084415000001,1227.7870130454546,12.0,32.02379753333333,58.25814226666666,0.970586436
12564.84659090909,1225.134090909091,12.0,32.30198566666667,58.666117466666655,0.9666168293333331
12447.590908636363,1213.744155909091,12.0,32.36792450000001,60.75254,0.9600062992857142
12292.227272727272,1198.6789772727273,13.0,32.788692133333335,60.102559266666674,0.9453285046666666
11928.033549545455,1163.2939393636364,13.0,33.254821857142865,60.86849728571429,0.9130500964285714
11401.594155909092,1113.1058441363637,13.0,33.4319154,60.258821466666674,0.8658357226666666
11634.655031818182,1135.1206169545455,13.0,33.4819584,59.38402526666668,0.879347218
11383.250811818181,1111.184821409091,14.0,33.32365333333333,58.80879913333334,0.8607233646666665
10534.777596818181,1029.7519480136364,14.0,33.540535600000005,59.177929600000006,0.7999019353333332
10121.731330954544,989.5306006454546,14.0,33.7554728,56.660072933333325,0.7431429239999999
9376.719155818182,916.9702921681819,14.0,34.09684771428572,54.98997742857143,0.760303092142857
10099.922078318183,987.4981331363637,15.0,34.382596666666664,57.54735093333333,0.7549121526666667
8880.358766227273,868.7804383136364,15.0,34.232936733333325,54.871441666666655,0.6773567373333333
7893.991071409091,772.6325486999999,15.0,34.278066,49.945772133333335,0.5049492813333333
8508.4959415,832.5851461045455,15.0,34.629477933333334,50.88533153333333,0.6294453433333332
7667.707792272728,750.6129870045454,16.0,34.7056704,51.99498913333333,0.5514050859999999
4323.130681818182,424.42272727272723,16.0,34.31009746666667,46.1497108,0.306095652
1975.7467532727271,193.58051947727273,16.0,33.7051188,39.0915042,0.1337362736666667
1327.090909090909,129.13522727272726,16.0,32.85124421428571,34.75786921428571,0.0878115582857142
1132.0519481363635,110.05519480454545,17.0,32.63336773333333,33.21449166666667,0.0755440882
973.4772727272727,94.56931818181819,17.0,32.45497006666667,32.520924533333336,0.0674540515333333
698.3571428590909,67.66688311636364,17.0,32.222483600000004,31.912021933333328,0.0506183510666666
487.43425324545456,47.143425325,17.0,30.906561266666667,30.832251133333333,0.0367549387333333
430.88879872272724,41.65673701409091,18.0,29.405578533333337,28.884993533333336,0.0324079431333333
225.6152597409091,21.783198051818182,18.0,28.77471533333333,27.363647333333333,0.0165713633
33.907467532727274,3.271103896136364,18.0,27.8907064,26.16618666666667,0.0038019427373333
0.0,0.0,18.0,27.1471252,25.1309936,4.9854124400000006e-05
0.0,0.0,19.0,26.844663285714287,24.81299035714285,0.0
0.0,0.0,19.0,26.803802466666667,24.558612066666665,0.0
0.0,0.0,19.0,26.529679400000006,23.8296754,0.0
0.0,0.0,19.0,26.13919673333333,23.174355066666667,0.0
0.0,0.0,20.0,25.98317053333333,22.6132344,0.0
0.0,0.0,20.0,25.92591346666667,22.996138533333333,0.0
0.0,0.0,20.0,26.3512246,24.133376066666667,0.0
0.0,0.0,20.0,26.67003993333333,25.027766933333336,0.0
0.0,0.0,21.0,26.74988007142857,25.323394642857146,0.0
0.0,0.0,21.0,26.743371466666662,25.456490066666667,0.0
0.0,0.0,21.0,25.059989266666665,25.027827933333327,0.0
0.0,0.0,21.0,23.2322306,23.09873853333333,0.0
0.0,0.0,22.0,22.50070593333333,21.93613866666667,0.0
0.0,0.0,22.0,22.444230133333328,21.5962768,0.0
0.0,0.0,22.0,22.482853266666663,21.490083933333327,0.0
0.0,0.0,22.0,22.546732533333333,21.027425333333337,0.0
0.0,0.0,23.0,22.538633333333337,20.3957946,0.0
0.0,0.0,23.0,22.499492000000004,20.065861428571427,0.0
0.0,0.0,23.0,22.470717400000005,19.818194466666668,0.0
0.0,0.0,23.0,22.384967,19.720330800000003,0.0
0.0,0.0,0.0,22.329964133333338,19.769138533333333,0.0
0.0,0.0,0.0,22.266125533333334,19.9242026,0.0
0.0,0.0,0.0,22.277128066666663,19.96756606666667,0.0
0.0,0.0,0.0,22.151906400000005,19.948490333333336,0.0
0.0,0.0,1.0,22.209784,19.795607666666665,0.0
0.0,0.0,1.0,22.266959666666665,19.688240466666667,0.0
0.0,0.0,1.0,22.238921999999995,19.587624571428574,0.0
0.0,0.0,1.0,22.17399293333333,19.648162866666667,0.0
0.0,0.0,2.0,22.08363446666667,19.61325486666667,0.0
0.0,0.0,2.0,21.980529733333327,19.47120353333333,0.0
0.0,0.0,2.0,21.735559066666667,19.13982333333333,0.0
0.0,0.0,2.0,21.402293,18.911025,0.0
0.0,0.0,3.0,21.34014086666667,18.893041933333333,0.0
0.0,0.0,3.0,21.357849266666665,19.0029684,0.0
0.0,0.0,3.0,21.37924393333333,19.249369266666665,0.0
0.0,0.0,3.0,21.381364,19.323044733333333,0.0
0.0,0.0,4.0,21.259425642857135,19.017571500000003,0.0
0.0,0.0,4.0,21.066817333333333,18.7768678,0.0
